metric_name,metric_value,metric_source,metric_schema,observation_level,episode_index,source_line_start,source_line_end,trajectory_id,benchmark,base_model,harness_family,agent_model,batch_id,configuration_id,checkpoint_reference,evaluation_sample_size,metric_value_raw,source_reference,normalized_progress
accuracy,0.0,metrics.json,top_level_metrics,final_only,7,,,844100b83f388de20817,AIME 2025,Qwen3-1.7B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run2,codex_non_api_xhigh_gpt-5.5_10h_run2::AIME 2025::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/aime2025_Qwen_Qwen3-1.7B-Base_17135755/metrics.json,1.0
accuracy,0.0,task/eval_run1_10.json,workspace_json,intermediate,6,,,84683fea3dcb1ebcb89a,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_run1_10.json,1.0
accuracy,0.0,task/eval_run2_10.json,workspace_json,intermediate,6,,,84683fea3dcb1ebcb89a,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_run2_10.json,1.0
accuracy,0.0,task/eval_run1_quick.json,workspace_json,intermediate,6,,,84683fea3dcb1ebcb89a,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_run1_quick.json,1.0
accuracy,0.0,task/eval_new_5.json,workspace_json,intermediate,6,,,84683fea3dcb1ebcb89a,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_new_5.json,1.0
accuracy,0.0,task/eval_run2_full.json,workspace_json,intermediate,6,,,84683fea3dcb1ebcb89a,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_run2_full.json,1.0
accuracy,0.0,task/eval_final_full.json,workspace_json,intermediate,6,,,84683fea3dcb1ebcb89a,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_final_full.json,1.0
accuracy,0.0,task/eval_test2.json,workspace_json,intermediate,6,,,84683fea3dcb1ebcb89a,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_test2.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,6,,,84683fea3dcb1ebcb89a,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/aime2025_google_gemma-3-4b-pt_16829410/metrics.json,1.0
accuracy,0.0,task/eval_v1_results.json,workspace_json,intermediate,7,,,84d6207c8395202d818d,ArenaHardWriting,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Qwen3-1.7B-Base,,,0.0,task/eval_v1_results.json,1.0
accuracy,0.0,task/eval_v1b_results.json,workspace_json,intermediate,7,,,84d6207c8395202d818d,ArenaHardWriting,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Qwen3-1.7B-Base,,,0.0,task/eval_v1b_results.json,1.0
accuracy,0.0,task/eval_v3_results.json,workspace_json,intermediate,7,,,84d6207c8395202d818d,ArenaHardWriting,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Qwen3-1.7B-Base,,,0.0,task/eval_v3_results.json,1.0
accuracy,0.0,task/eval_v2_results.json,workspace_json,intermediate,7,,,84d6207c8395202d818d,ArenaHardWriting,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Qwen3-1.7B-Base,,,0.0,task/eval_v2_results.json,1.0
accuracy,0.008902077151335312,metrics.json,top_level_metrics,final_only,7,,,84d6207c8395202d818d,ArenaHardWriting,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::ArenaHardWriting::Qwen3-1.7B-Base,,,0.008902077151335312,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/arenahardwriting_Qwen_Qwen3-1.7B-Base_16855640/metrics.json,1.0
accuracy,0.89,metrics.json,top_level_metrics,final_only,6,,,851e5afc72102dd75f07,BFCL,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run3,claude_non_api_claude-opus-4-6_1m__10h_run3::BFCL::SmolLM3-3B-Base,,,0.89,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run3/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16962955/metrics.json,1.0
accuracy,0.0,task/eval_sft_v3.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_sft_v3.json,1.0
accuracy,0.03333333333333333,task/eval_grpo_full.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.03333333333333333,task/eval_grpo_full.json,1.0
accuracy,0.0,task/eval_sharded_full.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_sharded_full.json,1.0
accuracy,0.0,task/eval_grpo_v3.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_grpo_v3.json,1.0
accuracy,0.0,task/eval_restored.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_restored.json,1.0
accuracy,0.0,task/eval_backup_verify.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_backup_verify.json,1.0
accuracy,0.0,task/eval_sft_2.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_sft_2.json,1.0
accuracy,0.03333333333333333,task/eval_grpo_v2.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.03333333333333333,task/eval_grpo_v2.json,1.0
accuracy,0.0,task/eval_sharded.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_sharded.json,1.0
accuracy,0.0,task/eval_sft_10.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_sft_10.json,1.0
accuracy,0.0,task/eval_backup_full.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_backup_full.json,1.0
accuracy,0.0,task/eval_backup_both.json,workspace_json,intermediate,11,,,860ceacdf1c5761bc063,AIME 2025,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,task/eval_backup_both.json,1.0
accuracy,0.1989223581568094,metrics.json,top_level_metrics,final_only,1,,,867918c5f81a05f4a1af,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h,claude_non_api_claude-opus-4-7_10h::HealthBench::Gemma-3-4B-PT,,,0.1989223581568094,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h/healthbench_google_gemma-3-4b-pt_17116634/metrics.json,1.0
by_axis.accuracy,0.3117893476959904,metrics.json,top_level_metrics,final_only,1,,,867918c5f81a05f4a1af,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h,claude_non_api_claude-opus-4-7_10h::HealthBench::Gemma-3-4B-PT,,,0.3117893476959904,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h/healthbench_google_gemma-3-4b-pt_17116634/metrics.json,1.0
accuracy,0.23660714285714285,metrics.json,top_level_metrics,final_only,2,,,868045e6ad608dfa17d5,GPQA Main,Qwen3-4B-Base,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::GPQA Main::Qwen3-4B-Base,,,0.23660714285714285,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run1/gpqamain_Qwen_Qwen3-4B-Base_16883823/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,5,,,86b9a260ab501f0fb16b,AIME 2025,Gemma-3-4B-PT,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/aime2025_google_gemma-3-4b-pt_16853223/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,3,,,86fc7c693a8377aaed60,HealthBench,Qwen3-4B-Base,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run3,codex_non_api_high_gpt-5.3-codex_10h_run3::HealthBench::Qwen3-4B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/healthbench_Qwen_Qwen3-4B-Base_16919981/metrics.json,1.0
by_axis.accuracy,0.0706163973668462,metrics.json,top_level_metrics,final_only,3,,,86fc7c693a8377aaed60,HealthBench,Qwen3-4B-Base,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run3,codex_non_api_high_gpt-5.3-codex_10h_run3::HealthBench::Qwen3-4B-Base,,,0.0706163973668462,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/healthbench_Qwen_Qwen3-4B-Base_16919981/metrics.json,1.0
accuracy,0.5322213798332069,metrics.json,top_level_metrics,final_only,7,,,87612f1040dbedd5ac0b,GSM8K,Gemma-3-4B-PT,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run3,codex_non_api_high_gpt-5.4_10h_run3::GSM8K::Gemma-3-4B-PT,,,0.5322213798332069,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run3/gsm8k_google_gemma-3-4b-pt_16935889/metrics.json,1.0
accuracy,0.91,metrics.json,top_level_metrics,final_only,6,,,8773b637718f31a3ea38,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run2,claude_non_api_claude-opus-4-7_10h_run2::BFCL::Gemma-3-4B-PT,,,0.91,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run2/bfcl_google_gemma-3-4b-pt_17133445/metrics.json,1.0
accuracy,0.22736692296379585,metrics.json,top_level_metrics,final_only,3,,,87ab5ddd74d8e71bbd8c,HealthBench,Qwen3-4B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run2,claude_non_api_claude-opus-4-7_10h_run2::HealthBench::Qwen3-4B-Base,,,0.22736692296379585,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run2/healthbench_Qwen_Qwen3-4B-Base_17124528/metrics.json,1.0
by_axis.accuracy,0.2998204667863555,metrics.json,top_level_metrics,final_only,3,,,87ab5ddd74d8e71bbd8c,HealthBench,Qwen3-4B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run2,claude_non_api_claude-opus-4-7_10h_run2::HealthBench::Qwen3-4B-Base,,,0.2998204667863555,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run2/healthbench_Qwen_Qwen3-4B-Base_17124528/metrics.json,1.0
accuracy,0.8180439727065959,metrics.json,top_level_metrics,final_only,0,,,87e033c47715aaecd5d4,GSM8K,Qwen3-4B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run2,claude_non_api_claude-opus-4-7_10h_run2::GSM8K::Qwen3-4B-Base,,,0.8180439727065959,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_17124526/metrics.json,1.0
accuracy,0.03333333333333333,metrics.json,top_level_metrics,final_only,7,,,87ebc5211b0f8d8712e9,AIME 2025,SmolLM3-3B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::AIME 2025::SmolLM3-3B-Base,,,0.03333333333333333,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16853746/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,6,,,8800c42444f786e1244e,BFCL,Qwen3-1.7B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run3,codex_non_api_high_gpt-5.4_10h_run3::BFCL::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run3/bfcl_Qwen_Qwen3-1.7B-Base_16935966/metrics.json,1.0
accuracy,0.3684609552691433,metrics.json,top_level_metrics,final_only,0,,,8814193635db70d40181,GSM8K,Qwen3-4B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run2,opencode_opencode_gemini-3.1-pro_10h_run2::GSM8K::Qwen3-4B-Base,,,0.3684609552691433,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_16863747/metrics.json,1.0
accuracy,0.17617995109511547,task/eval_v3_10.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.17617995109511547,task/eval_v3_10.json,1.0
accuracy,0.2777286626622028,task/eval_v4_32.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.2777286626622028,task/eval_v4_32.json,1.0
accuracy,0.04262442128295786,task/eval_v1_10.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.04262442128295786,task/eval_v1_10.json,1.0
accuracy,0.22169737796747294,task/eval_v5_32.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.22169737796747294,task/eval_v5_32.json,1.0
accuracy,0.17415661770645866,task/eval_v4_restored_10.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.17415661770645866,task/eval_v4_restored_10.json,1.0
accuracy,0.23814189703924113,task/eval_v3_32.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.23814189703924113,task/eval_v3_32.json,1.0
accuracy,0.18593521136987678,metrics.json,top_level_metrics,final_only,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.18593521136987678,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/healthbench_google_gemma-3-4b-pt_16829419/metrics.json,1.0
by_axis.accuracy,0.09574468085106383,task/eval_v3_10.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.09574468085106383,task/eval_v3_10.json,1.0
by_axis.accuracy,0.4351297405189621,task/eval_v4_32.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.4351297405189621,task/eval_v4_32.json,1.0
by_axis.accuracy,0.09574468085106383,task/eval_v1_10.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.09574468085106383,task/eval_v1_10.json,1.0
by_axis.accuracy,0.3413173652694611,task/eval_v5_32.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.3413173652694611,task/eval_v5_32.json,1.0
by_axis.accuracy,0.3404255319148936,task/eval_v4_restored_10.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.3404255319148936,task/eval_v4_restored_10.json,1.0
by_axis.accuracy,0.3193612774451098,task/eval_v3_32.json,workspace_json,intermediate,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.3193612774451098,task/eval_v3_32.json,1.0
by_axis.accuracy,0.27588270496708556,metrics.json,top_level_metrics,final_only,6,,,8888790438c367f6c481,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HealthBench::Gemma-3-4B-PT,,,0.27588270496708556,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/healthbench_google_gemma-3-4b-pt_16829419/metrics.json,1.0
accuracy,0.03333333333333333,metrics.json,top_level_metrics,final_only,7,,,88dde2502981c8747ab5,AIME 2025,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run2,claude_non_api_claude-opus-4-6_1m__10h_run2::AIME 2025::SmolLM3-3B-Base,,,0.03333333333333333,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16960883/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,7,,,8910f1cf94315028268e,HumanEval,Qwen3-1.7B-Base,OpenCode,Gemini 3 Pro,opencode_opencode_gemini-3-pro_10h,opencode_opencode_gemini-3-pro_10h::HumanEval::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3-pro_10h/humaneval_Qwen_Qwen3-1.7B-Base_16788666/metrics.json,1.0
accuracy,0.21152388172858225,metrics.json,top_level_metrics,final_only,9,,,89659be7f16a5b02168d,GSM8K,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::GSM8K::Gemma-3-4B-PT,,,0.21152388172858225,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/gsm8k_google_gemma-3-4b-pt_16855796/metrics.json,1.0
acc,0.0,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.0,898bc23263663afd9c1d:command_output,1.0
acc,0.16666666666666666,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.16666666666666666,898bc23263663afd9c1d:command_output,1.0
acc,0.375,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.375,898bc23263663afd9c1d:command_output,1.0
acc,0.26666666666666666,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.26666666666666666,898bc23263663afd9c1d:command_output,1.0
acc,0.45,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.45,898bc23263663afd9c1d:command_output,1.0
acc,0.29333333333333333,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.29333333333333333,898bc23263663afd9c1d:command_output,1.0
acc,0.575,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.575,898bc23263663afd9c1d:command_output,1.0
acc,0.5,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.5,898bc23263663afd9c1d:command_output,1.0
acc,0.28,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.28,898bc23263663afd9c1d:command_output,1.0
acc,0.55,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.55,898bc23263663afd9c1d:command_output,1.0
accuracy,0.0,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.0,898bc23263663afd9c1d:command_output,1.0
accuracy,0.16666666666666666,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.16666666666666666,898bc23263663afd9c1d:command_output,1.0
accuracy,0.375,command_output,regex,diagnostic,4,,,898bc23263663afd9c1d,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run1,codex_non_api_high_gpt-5.3-codex_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.375,898bc23263663afd9c1d:command_output,1.0
